id_brand;id_category;sku;name;description;price;stock;currency;img_src;productSpecsName1;productSpecsValue1;productSpecsName2;productSpecsValue2;;id_brand,id_category,sku,name,description,price,stock,currency,img_src,productSpecsName1,productSpecsValue1,productSpecsName2,productSpecsValue2
de4a1865-17c2-4db2-bab4-5ad99f09b650;2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1;SKU174;Redmi Note 12;Smartphone con cámara de 50MP y carga rápida.;1199.99;25;PEN;https://cdn.pixabay.com/photo/2016/11/29/01/38/phone-1869510_1280.jpg;Color;Verde;Memoria;128GB;;de4a1865-17c2-4db2-bab4-5ad99f09b650,2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1,SKU174,Redmi Note 12,Smartphone con cámara de 50MP y carga rápida.,1199.99,25,PEN,https://cdn.pixabay.com/photo/2016/11/29/01/38/phone-1869510_1280.jpg,Color,Verde,Memoria,128GB
473471d5-b06e-4a3a-a1d8-054e1a0dc01a;918be225-bdcf-4890-9e01-7c2e0708f473;SKU175;HP Z27 Monitor;Monitor 4K UHD de 27 pulgadas para profesionales.;2199;12;PEN;https://cdn.pixabay.com/photo/2015/01/21/14/14/monitor-606240_1280.jpg;Resolución;3840x2160;Tipo;IPS;;473471d5-b06e-4a3a-a1d8-054e1a0dc01a,918be225-bdcf-4890-9e01-7c2e0708f473,SKU175,HP Z27 Monitor,Monitor 4K UHD de 27 pulgadas para profesionales.,2199,12,PEN,https://cdn.pixabay.com/photo/2015/01/21/14/14/monitor-606240_1280.jpg,Resolución,3840x2160,Tipo,IPS
5cf2184c-f5b3-412f-bc53-b32e65ff86f7;57db1cb5-6ab4-4ed0-9f20-09e05891f41a;SKU176;Surface Laptop 5;Laptop con pantalla táctil y diseño liviano.;4599.9;6;PEN;https://cdn.pixabay.com/photo/2016/12/29/16/46/computer-1936874_1280.jpg;Color;Dorado;Memoria RAM;16GB;;5cf2184c-f5b3-412f-bc53-b32e65ff86f7,57db1cb5-6ab4-4ed0-9f20-09e05891f41a,SKU176,Surface Laptop 5,Laptop con pantalla táctil y diseño liviano.,4599.9,6,PEN,https://cdn.pixabay.com/photo/2016/12/29/16/46/computer-1936874_1280.jpg,Color,Dorado,Memoria RAM,16GB
df2d6f3a-3d41-4534-ae33-8899acbd4705;0eaf37ad-22f3-41ea-84b4-d0cb38d0585e;SKU177;Galaxy Buds 2;Auriculares inalámbricos con cancelación activa.;699;30;PEN;https://cdn.pixabay.com/photo/2021/11/29/12/38/earbuds-6830593_1280.jpg;Color;Blanco;Autonomía;20 horas;;df2d6f3a-3d41-4534-ae33-8899acbd4705,0eaf37ad-22f3-41ea-84b4-d0cb38d0585e,SKU177,Galaxy Buds 2,Auriculares inalámbricos con cancelación activa.,699,30,PEN,https://cdn.pixabay.com/photo/2021/11/29/12/38/earbuds-6830593_1280.jpg,Color,Blanco,Autonomía,20 horas
67fa0c8f-09cb-4d47-b7e2-37e4d9e2db21;ea574f19-0913-4698-9e31-1d70a0b51132;SKU178;Apple Watch SE 2;Smartwatch con funcionalidades de salud y fitness.;1299;18;PEN;https://cdn.pixabay.com/photo/2015/01/08/18/29/apple-watch-593061_1280.jpg;Tamaño;44mm;Batería;18 horas;;67fa0c8f-09cb-4d47-b7e2-37e4d9e2db21,ea574f19-0913-4698-9e31-1d70a0b51132,SKU178,Apple Watch SE 2,Smartwatch con funcionalidades de salud y fitness.,1299,18,PEN,https://cdn.pixabay.com/photo/2015/01/08/18/29/apple-watch-593061_1280.jpg,Tamaño,44mm,Batería,18 horas
cb74221a-1b8e-476a-a671-79f334db6278;0eaf37ad-22f3-41ea-84b4-d0cb38d0585e;SKU179;Sony WH-1000XM5;Auriculares premium con cancelación de ruido líder.;1599;14;PEN;https://cdn.pixabay.com/photo/2017/08/06/08/02/headphones-2587087_1280.jpg;Color;Negro;Conectividad;Bluetooth 5.2;;cb74221a-1b8e-476a-a671-79f334db6278,0eaf37ad-22f3-41ea-84b4-d0cb38d0585e,SKU179,Sony WH-1000XM5,Auriculares premium con cancelación de ruido líder.,1599,14,PEN,https://cdn.pixabay.com/photo/2017/08/06/08/02/headphones-2587087_1280.jpg,Color,Negro,Conectividad,Bluetooth 5.2
f7f8caa6-bf8b-48e4-843f-dfc7993cb0a1;2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1;SKU180;Asus ROG Phone 6;Smartphone gamer con pantalla de 165Hz.;3799.99;10;PEN;https://cdn.pixabay.com/photo/2020/05/04/15/13/smartphone-5126076_1280.jpg;Color;Negro;RAM;16GB;;f7f8caa6-bf8b-48e4-843f-dfc7993cb0a1,2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1,SKU180,Asus ROG Phone 6,Smartphone gamer con pantalla de 165Hz.,3799.99,10,PEN,https://cdn.pixabay.com/photo/2020/05/04/15/13/smartphone-5126076_1280.jpg,Color,Negro,RAM,16GB
53ce0b37-5b91-4203-bb56-e4b78e7dbf66;918be225-bdcf-4890-9e01-7c2e0708f473;SKU181;Lenovo ThinkVision;Monitor profesional de 24 pulgadas Full HD.;1199.99;22;PEN;https://cdn.pixabay.com/photo/2017/03/21/15/41/monitor-2161663_1280.jpg;Resolución;1920x1080;Tasa Refresco;75Hz;;53ce0b37-5b91-4203-bb56-e4b78e7dbf66,918be225-bdcf-4890-9e01-7c2e0708f473,SKU181,Lenovo ThinkVision,Monitor profesional de 24 pulgadas Full HD.,1199.99,22,PEN,https://cdn.pixabay.com/photo/2017/03/21/15/41/monitor-2161663_1280.jpg,Resolución,1920x1080,Tasa Refresco,75Hz
de4a1865-17c2-4db2-bab4-5ad99f09b650;b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e;SKU182;Xiaomi Pad 6;Tableta con pantalla de 120Hz y Snapdragon 870.;1499;17;PEN;https://cdn.pixabay.com/photo/2020/12/16/14/29/tablet-5836173_1280.jpg;Pantalla;"11""";Memoria RAM;8GB;;"de4a1865-17c2-4db2-bab4-5ad99f09b650,b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e,SKU182,Xiaomi Pad 6,Tableta con pantalla de 120Hz y Snapdragon 870.,1499,17,PEN,https://cdn.pixabay.com/photo/2020/12/16/14/29/tablet-5836173_1280.jpg,Pantalla,11"",Memoria RAM,8GB"
473471d5-b06e-4a3a-a1d8-054e1a0dc01a;57db1cb5-6ab4-4ed0-9f20-09e05891f41a;SKU183;HP Pavilion 15;Laptop con procesador Intel i7 y 16GB de RAM.;3399.99;11;PEN;https://cdn.pixabay.com/photo/2014/04/02/14/10/notebook-307695_1280.png;Color;Plata;Almacenamiento;1TB SSD;;473471d5-b06e-4a3a-a1d8-054e1a0dc01a,57db1cb5-6ab4-4ed0-9f20-09e05891f41a,SKU183,HP Pavilion 15,Laptop con procesador Intel i7 y 16GB de RAM.,3399.99,11,PEN,https://cdn.pixabay.com/photo/2014/04/02/14/10/notebook-307695_1280.png,Color,Plata,Almacenamiento,1TB SSD
5cf2184c-f5b3-412f-bc53-b32e65ff86f7;3692be7b-4f98-43e1-826e-7c727a39d116;SKU184;Xbox Series X;Consola de última generación con 1TB de almacenamiento.;2999;7;PEN;https://cdn.pixabay.com/photo/2021/04/21/12/17/xbox-6195692_1280.jpg;Resolución;4K;Almacenamiento;1TB;;5cf2184c-f5b3-412f-bc53-b32e65ff86f7,3692be7b-4f98-43e1-826e-7c727a39d116,SKU184,Xbox Series X,Consola de última generación con 1TB de almacenamiento.,2999,7,PEN,https://cdn.pixabay.com/photo/2021/04/21/12/17/xbox-6195692_1280.jpg,Resolución,4K,Almacenamiento,1TB
df2d6f3a-3d41-4534-ae33-8899acbd4705;b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e;SKU185;Galaxy Tab S9;Tableta premium con pantalla AMOLED 120Hz.;2899;9;PEN;https://cdn.pixabay.com/photo/2018/03/07/19/22/tablet-3206292_1280.jpg;Pantalla;"11""";Memoria;256GB;;"df2d6f3a-3d41-4534-ae33-8899acbd4705,b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e,SKU185,Galaxy Tab S9,Tableta premium con pantalla AMOLED 120Hz.,2899,9,PEN,https://cdn.pixabay.com/photo/2018/03/07/19/22/tablet-3206292_1280.jpg,Pantalla,11"",Memoria,256GB"
67fa0c8f-09cb-4d47-b7e2-37e4d9e2db21;3692be7b-4f98-43e1-826e-7c727a39d116;SKU186;Apple TV 4K;Centro multimedia con resolución 4K HDR y Siri Remote.;849;16;PEN;https://cdn.pixabay.com/photo/2016/06/16/07/36/apple-1456248_1280.jpg;Resolución;4K;Almacenamiento;64GB;;67fa0c8f-09cb-4d47-b7e2-37e4d9e2db21,3692be7b-4f98-43e1-826e-7c727a39d116,SKU186,Apple TV 4K,Centro multimedia con resolución 4K HDR y Siri Remote.,849,16,PEN,https://cdn.pixabay.com/photo/2016/06/16/07/36/apple-1456248_1280.jpg,Resolución,4K,Almacenamiento,64GB
cb74221a-1b8e-476a-a671-79f334db6278;ea574f19-0913-4698-9e31-1d70a0b51132;SKU187;Sony Smartwatch 3;Smartwatch con GPS y resistencia al agua.;499;13;PEN;https://cdn.pixabay.com/photo/2015/05/08/13/59/smartwatch-757789_1280.jpg;Color;Negro;Conectividad;Bluetooth;;cb74221a-1b8e-476a-a671-79f334db6278,ea574f19-0913-4698-9e31-1d70a0b51132,SKU187,Sony Smartwatch 3,Smartwatch con GPS y resistencia al agua.,499,13,PEN,https://cdn.pixabay.com/photo/2015/05/08/13/59/smartwatch-757789_1280.jpg,Color,Negro,Conectividad,Bluetooth
f7f8caa6-bf8b-48e4-843f-dfc7993cb0a1;0eaf37ad-22f3-41ea-84b4-d0cb38d0585e;SKU188;Asus ROG Cetra;Auriculares in-ear con cancelación activa de ruido.;449;21;PEN;https://cdn.pixabay.com/photo/2020/06/24/09/54/headphones-5336249_1280.jpg;Color;Rojo;Conectividad;USB-C;;f7f8caa6-bf8b-48e4-843f-dfc7993cb0a1,0eaf37ad-22f3-41ea-84b4-d0cb38d0585e,SKU188,Asus ROG Cetra,Auriculares in-ear con cancelación activa de ruido.,449,21,PEN,https://cdn.pixabay.com/photo/2020/06/24/09/54/headphones-5336249_1280.jpg,Color,Rojo,Conectividad,USB-C
df2d6f3a-3d41-4534-ae33-8899acbd4705;2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1;SKU189;Smartphone Galaxy S21;Teléfono inteligente con cámara de alta resolución.;2499.99;15;PEN;https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png;Color;Negro;Memoria;128GB;;df2d6f3a-3d41-4534-ae33-8899acbd4705,2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1,SKU189,Smartphone Galaxy S21,Teléfono inteligente con cámara de alta resolución.,2499.99,15,PEN,https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png,Color,Negro,Memoria,128GB
53ce0b37-5b91-4203-bb56-e4b78e7dbf66;57db1cb5-6ab4-4ed0-9f20-09e05891f41a;SKU190;Laptop Lenovo ThinkPad;Portátil ideal para trabajo remoto.;3599;8;PEN;https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png;Tamaño Pantalla;15.6 pulgadas;Procesador;Intel i7;;53ce0b37-5b91-4203-bb56-e4b78e7dbf66,57db1cb5-6ab4-4ed0-9f20-09e05891f41a,SKU190,Laptop Lenovo ThinkPad,Portátil ideal para trabajo remoto.,3599,8,PEN,https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png,Tamaño Pantalla,15.6 pulgadas,Procesador,Intel i7
de4a1865-17c2-4db2-bab4-5ad99f09b650;0eaf37ad-22f3-41ea-84b4-d0cb38d0585e;SKU191;Auriculares Inalámbricos;Audio premium con cancelación de ruido.;499;25;PEN;https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png;Color;Blanco;Batería;20 horas;;de4a1865-17c2-4db2-bab4-5ad99f09b650,0eaf37ad-22f3-41ea-84b4-d0cb38d0585e,SKU191,Auriculares Inalámbricos,Audio premium con cancelación de ruido.,499,25,PEN,https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png,Color,Blanco,Batería,20 horas
de4a1865-17c2-4db2-bab4-5ad99f09b650;b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e;SKU192;Tablet Android 10'';Pantalla grande para entretenimiento.;899;12;PEN;https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png;Resolución;Full HD;Almacenamiento;64GB;;de4a1865-17c2-4db2-bab4-5ad99f09b650,b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e,SKU192,Tablet Android 10'',Pantalla grande para entretenimiento.,899,12,PEN,https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png,Resolución,Full HD,Almacenamiento,64GB
cb74221a-1b8e-476a-a671-79f334db6278;ea574f19-0913-4698-9e31-1d70a0b51132;SKU193;Smartwatch Fitness;Reloj inteligente con sensores de salud.;699;20;PEN;https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png;Monitor;Ritmo cardíaco;Color;Azul;;cb74221a-1b8e-476a-a671-79f334db6278,ea574f19-0913-4698-9e31-1d70a0b51132,SKU193,Smartwatch Fitness,Reloj inteligente con sensores de salud.,699,20,PEN,https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png,Monitor,Ritmo cardíaco,Color,Azul
473471d5-b06e-4a3a-a1d8-054e1a0dc01a;918be225-bdcf-4890-9e01-7c2e0708f473;SKU194;Monitor 27'' 4K;Resolución ultra alta para diseño gráfico.;1899;7;PEN;https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png;Resolución;3840x2160;Conectividad;HDMI / DisplayPort;;473471d5-b06e-4a3a-a1d8-054e1a0dc01a,918be225-bdcf-4890-9e01-7c2e0708f473,SKU194,Monitor 27'' 4K,Resolución ultra alta para diseño gráfico.,1899,7,PEN,https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png,Resolución,3840x2160,Conectividad,HDMI / DisplayPort
f7f8caa6-bf8b-48e4-843f-dfc7993cb0a1;3692be7b-4f98-43e1-826e-7c727a39d116;SKU195;Consola de Videojuegos X;Gráficos de última generación y juegos exclusivos.;2999;5;PEN;https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png;Almacenamiento;1TB;Color;Negro;;f7f8caa6-bf8b-48e4-843f-dfc7993cb0a1,3692be7b-4f98-43e1-826e-7c727a39d116,SKU195,Consola de Videojuegos X,Gráficos de última generación y juegos exclusivos.,2999,5,PEN,https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png,Almacenamiento,1TB,Color,Negro
df2d6f3a-3d41-4534-ae33-8899acbd4705;2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1;SKU196;Smartphone Galaxy S21;Teléfono inteligente con cámara de alta resolución.;2499.99;15;PEN;https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png;Color;Negro;Memoria;128GB;;df2d6f3a-3d41-4534-ae33-8899acbd4705,2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1,SKU196,Smartphone Galaxy S21,Teléfono inteligente con cámara de alta resolución.,2499.99,15,PEN,https://cdn.pixabay.com/photo/2018/08/04/11/30/draw-3583548_1280.png,Color,Negro,Memoria,128GB
67fa0c8f-09cb-4d47-b7e2-37e4d9e2db21;57db1cb5-6ab4-4ed0-9f20-09e05891f41a;SKU197;MacBook Air M2;Laptop liviana con chip M2 de alto rendimiento.;5499.9;10;PEN;https://cdn.pixabay.com/photo/2014/04/02/16/30/macbook-307487_1280.png;Color;Plata;Almacenamiento;512GB SSD;;67fa0c8f-09cb-4d47-b7e2-37e4d9e2db21,57db1cb5-6ab4-4ed0-9f20-09e05891f41a,SKU197,MacBook Air M2,Laptop liviana con chip M2 de alto rendimiento.,5499.9,10,PEN,https://cdn.pixabay.com/photo/2014/04/02/16/30/macbook-307487_1280.png,Color,Plata,Almacenamiento,512GB SSD
53ce0b37-5b91-4203-bb56-e4b78e7dbf66;b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e;SKU198;Tablet Xperia Z4;Tableta resistente al agua con pantalla HD.;1399;8;PEN;https://cdn.pixabay.com/photo/2016/11/21/15/46/tablet-1848883_1280.jpg;Color;Negro;Tamaño;10.1 pulgadas;;53ce0b37-5b91-4203-bb56-e4b78e7dbf66,b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e,SKU198,Tablet Xperia Z4,Tableta resistente al agua con pantalla HD.,1399,8,PEN,https://cdn.pixabay.com/photo/2016/11/21/15/46/tablet-1848883_1280.jpg,Color,Negro,Tamaño,10.1 pulgadas
f7f8caa6-bf8b-48e4-843f-dfc7993cb0a1;ea574f19-0913-4698-9e31-1d70a0b51132;SKU199;Asus VivoWatch 5;Smartwatch con monitor de salud avanzado.;899.5;20;PEN;https://cdn.pixabay.com/photo/2017/01/06/19/15/smartwatch-1956496_1280.jpg;Color;Gris oscuro;Batería;14 días;;f7f8caa6-bf8b-48e4-843f-dfc7993cb0a1,ea574f19-0913-4698-9e31-1d70a0b51132,SKU199,Asus VivoWatch 5,Smartwatch con monitor de salud avanzado.,899.5,20,PEN,https://cdn.pixabay.com/photo/2017/01/06/19/15/smartwatch-1956496_1280.jpg,Color,Gris oscuro,Batería,14 días
53ce0b37-5b91-4203-bb56-e4b78e7dbf66;57db1cb5-6ab4-4ed0-9f20-09e05891f41a;SKU200;Lenovo Legion 5;Laptop gamer con GPU RTX 3060.;4899.99;5;PEN;https://cdn.pixabay.com/photo/2015/01/21/14/14/laptop-606242_1280.jpg;Color;Negro;Pantalla;"15.6"" FHD";;"53ce0b37-5b91-4203-bb56-e4b78e7dbf66,57db1cb5-6ab4-4ed0-9f20-09e05891f41a,SKU200,Lenovo Legion 5,Laptop gamer con GPU RTX 3060.,4899.99,5,PEN,https://cdn.pixabay.com/photo/2015/01/21/14/14/laptop-606242_1280.jpg,Color,Negro,Pantalla,15.6"" FHD"
de4a1865-17c2-4db2-bab4-5ad99f09b650;2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1;SKU201;Redmi Note 12;Smartphone con cámara de 50MP y carga rápida.;1199.99;25;PEN;https://cdn.pixabay.com/photo/2016/11/29/01/38/phone-1869510_1280.jpg;Color;Verde;Memoria;128GB;;de4a1865-17c2-4db2-bab4-5ad99f09b650,2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1,SKU201,Redmi Note 12,Smartphone con cámara de 50MP y carga rápida.,1199.99,25,PEN,https://cdn.pixabay.com/photo/2016/11/29/01/38/phone-1869510_1280.jpg,Color,Verde,Memoria,128GB
473471d5-b06e-4a3a-a1d8-054e1a0dc01a;918be225-bdcf-4890-9e01-7c2e0708f473;SKU202;HP Z27 Monitor;Monitor 4K UHD de 27 pulgadas para profesionales.;2199;12;PEN;https://cdn.pixabay.com/photo/2015/01/21/14/14/monitor-606240_1280.jpg;Resolución;3840x2160;Tipo;IPS;;473471d5-b06e-4a3a-a1d8-054e1a0dc01a,918be225-bdcf-4890-9e01-7c2e0708f473,SKU202,HP Z27 Monitor,Monitor 4K UHD de 27 pulgadas para profesionales.,2199,12,PEN,https://cdn.pixabay.com/photo/2015/01/21/14/14/monitor-606240_1280.jpg,Resolución,3840x2160,Tipo,IPS
5cf2184c-f5b3-412f-bc53-b32e65ff86f7;57db1cb5-6ab4-4ed0-9f20-09e05891f41a;SKU203;Surface Laptop 5;Laptop con pantalla táctil y diseño liviano.;4599.9;6;PEN;https://cdn.pixabay.com/photo/2016/12/29/16/46/computer-1936874_1280.jpg;Color;Dorado;Memoria RAM;16GB;;5cf2184c-f5b3-412f-bc53-b32e65ff86f7,57db1cb5-6ab4-4ed0-9f20-09e05891f41a,SKU203,Surface Laptop 5,Laptop con pantalla táctil y diseño liviano.,4599.9,6,PEN,https://cdn.pixabay.com/photo/2016/12/29/16/46/computer-1936874_1280.jpg,Color,Dorado,Memoria RAM,16GB
df2d6f3a-3d41-4534-ae33-8899acbd4705;0eaf37ad-22f3-41ea-84b4-d0cb38d0585e;SKU204;Galaxy Buds 2;Auriculares inalámbricos con cancelación activa.;699;30;PEN;https://cdn.pixabay.com/photo/2021/11/29/12/38/earbuds-6830593_1280.jpg;Color;Blanco;Autonomía;20 horas;;df2d6f3a-3d41-4534-ae33-8899acbd4705,0eaf37ad-22f3-41ea-84b4-d0cb38d0585e,SKU204,Galaxy Buds 2,Auriculares inalámbricos con cancelación activa.,699,30,PEN,https://cdn.pixabay.com/photo/2021/11/29/12/38/earbuds-6830593_1280.jpg,Color,Blanco,Autonomía,20 horas
67fa0c8f-09cb-4d47-b7e2-37e4d9e2db21;ea574f19-0913-4698-9e31-1d70a0b51132;SKU205;Apple Watch SE 2;Smartwatch con funcionalidades de salud y fitness.;1299;18;PEN;https://cdn.pixabay.com/photo/2015/01/08/18/29/apple-watch-593061_1280.jpg;Tamaño;44mm;Batería;18 horas;;67fa0c8f-09cb-4d47-b7e2-37e4d9e2db21,ea574f19-0913-4698-9e31-1d70a0b51132,SKU205,Apple Watch SE 2,Smartwatch con funcionalidades de salud y fitness.,1299,18,PEN,https://cdn.pixabay.com/photo/2015/01/08/18/29/apple-watch-593061_1280.jpg,Tamaño,44mm,Batería,18 horas
cb74221a-1b8e-476a-a671-79f334db6278;0eaf37ad-22f3-41ea-84b4-d0cb38d0585e;SKU206;Sony WH-1000XM5;Auriculares premium con cancelación de ruido líder.;1599;14;PEN;https://cdn.pixabay.com/photo/2017/08/06/08/02/headphones-2587087_1280.jpg;Color;Negro;Conectividad;Bluetooth 5.2;;cb74221a-1b8e-476a-a671-79f334db6278,0eaf37ad-22f3-41ea-84b4-d0cb38d0585e,SKU206,Sony WH-1000XM5,Auriculares premium con cancelación de ruido líder.,1599,14,PEN,https://cdn.pixabay.com/photo/2017/08/06/08/02/headphones-2587087_1280.jpg,Color,Negro,Conectividad,Bluetooth 5.2
f7f8caa6-bf8b-48e4-843f-dfc7993cb0a1;2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1;SKU207;Asus ROG Phone 6;Smartphone gamer con pantalla de 165Hz.;3799.99;10;PEN;https://cdn.pixabay.com/photo/2020/05/04/15/13/smartphone-5126076_1280.jpg;Color;Negro;RAM;16GB;;f7f8caa6-bf8b-48e4-843f-dfc7993cb0a1,2d6f20f0-1f5c-4c25-8e9e-fbe244497cc1,SKU207,Asus ROG Phone 6,Smartphone gamer con pantalla de 165Hz.,3799.99,10,PEN,https://cdn.pixabay.com/photo/2020/05/04/15/13/smartphone-5126076_1280.jpg,Color,Negro,RAM,16GB
53ce0b37-5b91-4203-bb56-e4b78e7dbf66;918be225-bdcf-4890-9e01-7c2e0708f473;SKU208;Lenovo ThinkVision;Monitor profesional de 24 pulgadas Full HD.;1199.99;22;PEN;https://cdn.pixabay.com/photo/2017/03/21/15/41/monitor-2161663_1280.jpg;Resolución;1920x1080;Tasa Refresco;75Hz;;53ce0b37-5b91-4203-bb56-e4b78e7dbf66,918be225-bdcf-4890-9e01-7c2e0708f473,SKU208,Lenovo ThinkVision,Monitor profesional de 24 pulgadas Full HD.,1199.99,22,PEN,https://cdn.pixabay.com/photo/2017/03/21/15/41/monitor-2161663_1280.jpg,Resolución,1920x1080,Tasa Refresco,75Hz
de4a1865-17c2-4db2-bab4-5ad99f09b650;b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e;SKU209;Xiaomi Pad 6;Tableta con pantalla de 120Hz y Snapdragon 870.;1499;17;PEN;https://cdn.pixabay.com/photo/2020/12/16/14/29/tablet-5836173_1280.jpg;Pantalla;"11""";Memoria RAM;8GB;;"de4a1865-17c2-4db2-bab4-5ad99f09b650,b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e,SKU209,Xiaomi Pad 6,Tableta con pantalla de 120Hz y Snapdragon 870.,1499,17,PEN,https://cdn.pixabay.com/photo/2020/12/16/14/29/tablet-5836173_1280.jpg,Pantalla,11"",Memoria RAM,8GB"
473471d5-b06e-4a3a-a1d8-054e1a0dc01a;57db1cb5-6ab4-4ed0-9f20-09e05891f41a;SKU210;HP Pavilion 15;Laptop con procesador Intel i7 y 16GB de RAM.;3399.99;11;PEN;https://cdn.pixabay.com/photo/2014/04/02/14/10/notebook-307695_1280.png;Color;Plata;Almacenamiento;1TB SSD;;473471d5-b06e-4a3a-a1d8-054e1a0dc01a,57db1cb5-6ab4-4ed0-9f20-09e05891f41a,SKU210,HP Pavilion 15,Laptop con procesador Intel i7 y 16GB de RAM.,3399.99,11,PEN,https://cdn.pixabay.com/photo/2014/04/02/14/10/notebook-307695_1280.png,Color,Plata,Almacenamiento,1TB SSD
5cf2184c-f5b3-412f-bc53-b32e65ff86f7;3692be7b-4f98-43e1-826e-7c727a39d116;SKU211;Xbox Series X;Consola de última generación con 1TB de almacenamiento.;2999;7;PEN;https://cdn.pixabay.com/photo/2021/04/21/12/17/xbox-6195692_1280.jpg;Resolución;4K;Almacenamiento;1TB;;5cf2184c-f5b3-412f-bc53-b32e65ff86f7,3692be7b-4f98-43e1-826e-7c727a39d116,SKU211,Xbox Series X,Consola de última generación con 1TB de almacenamiento.,2999,7,PEN,https://cdn.pixabay.com/photo/2021/04/21/12/17/xbox-6195692_1280.jpg,Resolución,4K,Almacenamiento,1TB
df2d6f3a-3d41-4534-ae33-8899acbd4705;b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e;SKU212;Galaxy Tab S9;Tableta premium con pantalla AMOLED 120Hz.;2899;9;PEN;https://cdn.pixabay.com/photo/2018/03/07/19/22/tablet-3206292_1280.jpg;Pantalla;"11""";Memoria;256GB;;"df2d6f3a-3d41-4534-ae33-8899acbd4705,b3de9fa9-2d3c-42c6-92e6-e529a6c95a8e,SKU212,Galaxy Tab S9,Tableta premium con pantalla AMOLED 120Hz.,2899,9,PEN,https://cdn.pixabay.com/photo/2018/03/07/19/22/tablet-3206292_1280.jpg,Pantalla,11"",Memoria,256GB"
67fa0c8f-09cb-4d47-b7e2-37e4d9e2db21;3692be7b-4f98-43e1-826e-7c727a39d116;SKU213;Apple TV 4K;Centro multimedia con resolución 4K HDR y Siri Remote.;849;16;PEN;https://cdn.pixabay.com/photo/2016/06/16/07/36/apple-1456248_1280.jpg;Resolución;4K;Almacenamiento;64GB;;67fa0c8f-09cb-4d47-b7e2-37e4d9e2db21,3692be7b-4f98-43e1-826e-7c727a39d116,SKU213,Apple TV 4K,Centro multimedia con resolución 4K HDR y Siri Remote.,849,16,PEN,https://cdn.pixabay.com/photo/2016/06/16/07/36/apple-1456248_1280.jpg,Resolución,4K,Almacenamiento,64GB
cb74221a-1b8e-476a-a671-79f334db6278;ea574f19-0913-4698-9e31-1d70a0b51132;SKU214;Sony Smartwatch 3;Smartwatch con GPS y resistencia al agua.;499;13;PEN;https://cdn.pixabay.com/photo/2015/05/08/13/59/smartwatch-757789_1280.jpg;Color;Negro;Conectividad;Bluetooth;;cb74221a-1b8e-476a-a671-79f334db6278,ea574f19-0913-4698-9e31-1d70a0b51132,SKU214,Sony Smartwatch 3,Smartwatch con GPS y resistencia al agua.,499,13,PEN,https://cdn.pixabay.com/photo/2015/05/08/13/59/smartwatch-757789_1280.jpg,Color,Negro,Conectividad,Bluetooth
